sku,attribute_set_code,product_type,categories,product_websites,name,visibility,product_online
TRE48012TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,4/80 X 1/2 TCT TWO FLUTE CUTTER 25.4 X 37MM,"Catalog, Search",1
TRE4812TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,4/8 X 1/2 TCT TWO FLUTE CUTTER 25.4 X 25MM,"Catalog, Search",1
TRE50198HSE,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,50/19 X 8MM HSSE STEEL HELICAL PLUNGE BIT 5MM,"Catalog, Search",1
TRE5114TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,5/1 X 1/4 TCT HINGE RECESSOR 12.7 X 19MM,"Catalog, Search",1
TRE62008HS,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,6200/8 HS COUNTERSINK SET,"Catalog, Search",1
TRE62008TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,6200/8 TCT COUNTERSINK SET,"Catalog, Search",1
TRE6204WS,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,620/4WS COUNTERSINK,"Catalog, Search",1
TRE621014TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,62/10 X 1/4 TCT DRILL / COUNTERSINK / COUNTERBORE,"Catalog, Search",1
TRE63127,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,63127 COLLET SLEEVE 6.35MM TO 12.7MM,"Catalog, Search",1
TRE70114TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,7/01 X 1/4 TCT OVOLO & ROUND OVER 2.5MM RADIUS,"Catalog, Search",1
TRE7E214TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,7E/2 X 1/4 TCT PIN GUIDED ROUND OVER 6.3MM RADIUS,"Catalog, Search",1
TRE8127,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,8127 COLLET SLEEVE 8MM TO 12.7MM,"Catalog, Search",1
TRE97114TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,9/71 X 1/4 TCT BEARING GUIDED CORNER BEAD CUTTER 3.2 RADIUS,"Catalog, Search",1
TRE97212TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,9/72 X 1/2 TCT BEARING GUIDED CORNER BEAD CUTTER 4.8 RADIUS,"Catalog, Search",1
TRE97214TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,9/72 X 1/4 TCT BEARING GUIDED CORNER BEAD CUTTER 4.8 RADIUS,"Catalog, Search",1
TRE97412TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,9/74 X 1/2 TCT BEARING GUIDED CORNER BEAD CUTTER 9.5 RADIUS,"Catalog, Search",1
TREANGLEFIX,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,ANGLEFIX MITRE GUIDE,"Catalog, Search",1
TREAQ21W25,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,AQ21/W/25 AQUA 21 STYLE WHITE 25M,"Catalog, Search",1
TREAQ63W25,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,AQ63/W/25 AQUA 63 STYLE WHITE 25M,"Catalog, Search",1
TREB127A,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,B127A REPLACEMENT BEARING 1/2IN DIAMETER 3/16IN BORE,"Catalog, Search",1
TREB16,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,B16 REPLACEMENT BEARING 5/8IN DIAMETER 1/4IN BORE,"Catalog, Search",1
TREB19,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,B19 REPLACEMENT BEARING 3/4IN DIAMETER 1/4IN BORE,"Catalog, Search",1
TREC00114TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C001 X 1/4 TCT TWO FLUTE CUTTER 3.2MM X 9.5MM,"Catalog, Search",1
TREC012A14TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C012A X 1/4 TCT TWO FLUTE CUTTER 8.0 25.0MM,"Catalog, Search",1
TREC01414TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C014 X 1/4 TCT TWO FLUTE CUTTER 9.5 X 25.4MM,"Catalog, Search",1
TREC019A14TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C019A X 1/4 TC TWO FLUTE 12 X 19MM,"Catalog, Search",1
TREC024A14TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C024 X 1/4 TCT TWO FLUTE CUTTER 15.0 X 25.4MM,"Catalog, Search",1
TREC03014TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C030 X 1/4 TCT TWO FLUTE CUTTER 19.1 X 25.4MM,"Catalog, Search",1
TREC04014TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C040 X 1/4 TCT BEARING GUIDED REBATER 35.0MM,"Catalog, Search",1
TREC041A14TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C041A X 1/4 TC DOVETAIL 104 13.2 X 12.7MM,"Catalog, Search",1
TREC04414TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C044 X 1/4 TCT CHAMFER V-GROOVE 45 6.0 X 12.7MM,"Catalog, Search",1
TREC04914TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C049 X 1/4 TCT BEARING GUIDED CHAMFER 45 12.7 X 32MM,"Catalog, Search",1
TREC07614TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C076 X 1/4 TCT BEARING GUIDED OVOLO & ROUND OVER 6.3MM RADIUS,"Catalog, Search",1
TREC07814TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C078 X 1/4 TC ROUND OVER TWO FLUTE CUTTER 9.5MM X 15.9MM,"Catalog, Search",1
TREC11514TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C115 X 1/4 TCT 90 BEARING GUIDED TRIMMER CUTTER 9.5 X 12.7MM,"Catalog, Search",1
TREC11612TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C116 X 1/2 TCT 90 BEARING GUIDED TRIMMER CUTTER 12.7 X 25.4MM,"Catalog, Search",1
TREC11614TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C116 X 1/4 TCT 90 BEARING GUIDED TRIMMER CUTTER 12.7 X 25.4MM,"Catalog, Search",1
TREC121B14TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C121B X 1/4 TC BEARING GUIDED TEMPLATE PROFILE CUTTER 12.7MM X 9.5MM,"Catalog, Search",1
FAIREXPOLEL,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,ROLLER FRAME EXTENSION POLE 1.6-3M (5.2-9.8FT),"Catalog, Search",1
FAIRFDARM,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,DOUBLE ARM ROLLER FRAME 300MM (12IN),"Catalog, Search",1
FAIRFR112PLA,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,PLASTIC HANDLE ROLLER FRAME 228 X 38MM (9 X 1.1/2IN),"Catalog, Search",1
FAIRFRAME,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,WOOD HANDLE ROLLER FRAME 230 X 43MM (9 X 1.3/4IN),"Catalog, Search",1
FAIRFRAME112,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,WOOD HANDLE ROLLER FRAME 230 X 38MM (9 X 1.1/2IN),"Catalog, Search",1
FAIRFRAMEPLA,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,PLASTIC HANDLE ROLLER FRAME 230 X 44MM (9 X 1.3/4IN),"Catalog, Search",1
FAIRFRASG112,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,SOFT GRIP ROLLER FRAME 228 X 38MM (9 X 1.1/2IN),"Catalog, Search",1
FAIRKIT,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,ROLLER KIT TRAY FRAME & 2 REFILLS 230MM (9IN),"Catalog, Search",1
FAIRKITMAS,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,MASONRY ROLLER KIT 230MM (9IN),"Catalog, Search",1
FAIRKITMINI,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,MINI ROLLER FRAME TRAY & 2 REFILLS,"Catalog, Search",1
FAIRMAS230,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,WOVEN POLYAMIDE MASONRY ROLLER SLEEVE 230MM (9IN),"Catalog, Search",1
FAIRMAS300,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,WOVEN POLYAMIDE MASONRY ROLLER SLEEVE 300MM (12IN),"Catalog, Search",1
FAIRMICR112,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,MICROFIBRE ROLLER REFILL LONG PILE 230 X 38MM (9 X 1.1/2IN),"Catalog, Search",1
FAIRMICR134,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,MICROFIBRE ROLLER REFILL LONG PILE 230 X 44MM (9 X 1.3/4IN),"Catalog, Search",1
FAIRMINI10F,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,FOAM MINI ROLLER REFILLS 100MM (4IN) PACK OF 10,"Catalog, Search",1
TREC13014TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C130 X 1/4 TCT BEARING GUIDED CORNER BEAD 4.8MM RADIUS,"Catalog, Search",1
TREC14014TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C140 X 1/4 TCT BEARING GUIDED CORNER BEAD 3.2MM RADIUS,"Catalog, Search",1
TREC14514TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C145 X 1/4 TCT BEARING GUIDED SLOTTING CUTTER 6.3MM,"Catalog, Search",1
TREC15212TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C152 X 1/2 TCT BEARING GUIDED BISCUIT JOINTER 4.0 X 37.2MM,"Catalog, Search",1
TREC15214TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C152 X 1/4 TCT BEARING GUIDED BISCUIT JOINTER 4.0 X 37.2MM,"Catalog, Search",1
TREC15312TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C153 X 1/2 TCT TWO FLUTE CUTTER WORKTOP 12.7 X 50MM,"Catalog, Search",1
TREC153D12TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C153D X 1/2 TCT TWO FLUTE CUTTER 12.7 X 50MM,"Catalog, Search",1
TREC16814TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C168 X 1/4TC GUIDED TRIMMER 6.35 X 25.4MM,"Catalog, Search",1
TREC17212TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C172 X 1/2 TCT TWO FLUTE ROUTER CUTTER 12 X 63MM,"Catalog, Search",1
TREC220,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,C220 X 1/4 TCT INTUMESCENT CUTTER 15 X 24MM,"Catalog, Search",1
TRECASE1001,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,CASE/1001 COMBI 1001 CARRY CASE,"Catalog, Search",1
TRECB38532TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,CB38-532 TCT CB COUNTERBORE,"Catalog, Search",1
TRESTAIRA,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,STAIR/A STAIRCASE JIG,"Catalog, Search",1
TRET420358TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,T420/35 X 8MM TCT HINGE SINKING 35MM DIAMETER,"Catalog, Search",1
TRET4213514T,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,T421/35 X 1/4 TCT HINGE SINKING BIT 35MM DIAMETER,"Catalog, Search",1
TRET460112TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,T46/01 X 1/2 TCT 90 TEMPLATE PROFILER 12.7 X 25MM,"Catalog, Search",1
TRET460114TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,T46/01 X 1/4 TCT 90 TEMPLATE PROFILER 12.7 X 25MM,"Catalog, Search",1
TRET46014TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,T46/0 X 1/4 TCT 90 TEMPLATE PROFILER 9.5 X 12.7MM,"Catalog, Search",1
TRET46114TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,T46/1 X 1/4 TCT 90 TEMPLATE PROFILER 15.9 X 13MM,"Catalog, Search",1
TRETR1214TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,TR12 X 1/4 TCT TWO FLUTE CUTTER LONG SHANK 12 X 19MM,"Catalog, Search",1
TRETR17D12TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,TR17D X 1/2 TCT TWO FLUTE CUTTER LONG SHANK 12.7 X 50MM,"Catalog, Search",1
TRETR18D12TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,TR18D X 1/2 TCT TWO FLUTE CUTTER LONG SHANK 12.7 X 63MM,"Catalog, Search",1
TRETR2914TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,TR29 X 1/4 TCT SHANK MOUNTED BEARING GUIDED PROFILER 12.7 X 25.4MM,"Catalog, Search",1
TRETR3012TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,TR30 X 1/2 TCT SHANK MOUNTED BEARING GUIDED PROFILER 19.1 X 50MM,"Catalog, Search",1
TRETR3512TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,TR35 X 1/2 TCT BISCUIT JOINTER SET 4.0 X 37.2MM,"Catalog, Search",1
WER057770,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,BIT-BOX 20 H EXTRA HARD BITS TX20 X 25MM, 20 PIECE,"Catalog, Search",1
WER057771,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,BIT-BOX 20 BITORSION BITS TX20 X 25MM, 20 PIECE,"Catalog, Search",1
WER057772,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,BIT-BOX 15 IMPAKTOR TX20 X 25MM, 15 PIECE,"Catalog, Search",1
WER057773,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,BIT-BOX 20 H EXTRA HARD BITS TX25 X 25MM, 20 PIECE,"Catalog, Search",1
WER057774,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,BIT-BOX 20 BITORSION BITS TX25 X 25MM, 20 PIECE,"Catalog, Search",1
WER057775,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,BIT-BOX 15 IMPAKTOR TX25 X 25MM, 15 PIECE,"Catalog, Search",1
WER057776,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,BIT-BOX 15 IMPAKTOR TX30 X 25MM, 15 PIECE,"Catalog, Search",1
WER057790,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,BIT-BOX 20 H EXTRA HARD BITS ROBERTSON 2 SQUARE X 25MM, 20 PIECE,"Catalog, Search",1
WER059532003,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,851/4 BDC BITORSION PHILLIPS INSERT BITS DIAMOND COATED PH2 X 50MM (PACK 5),"Catalog, Search",1
WER059542,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,851/4 BTH BITORSION PHILLIPS INSERT BITS EXTRA HARD PH2 X 50MM (PACK 10),"Catalog, Search",1
WER059786,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,851/4 Z TOUGH PHILLIPS BIT PH2 X 152MM,"Catalog, Search",1
WER059860,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,851/4 TH PHILLIPS TORSION EXTRA HARD INSERT BITS PH2 X 50MM (PACK 10),"Catalog, Search",1
WER059900004,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,855/4 BDC BITORSION POZIDRIV BITS DIAMOND COATED TIP PZ1 X 50MM (PACK 5),"Catalog, Search",1
WER059902004,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,855/4 BDC BITORSION POZIDRIV BITS DIAMOND COATED TIP PZ2 X 50MM (PACK 5),"Catalog, Search",1
WER059910,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,855/4 BTH BITORSION POZIDRIV INSERT BITS EXTRA HARD PZ1 X 50MM (PACK 10),"Catalog, Search",1
FAIRMINI10M,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,MEDIUM PILE MINI ROLLER REFILLS 100MM (4IN) PACK OF 10,"Catalog, Search",1
FAIRMINI2F,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,FOAM MINI ROLLER REFILLS 100MM (4IN) PACK OF 2,"Catalog, Search",1
FAIRMINI2M,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,MEDIUM PILE MINI ROLLER REFILLS 100MM (4IN) PACK OF 2,"Catalog, Search",1
FAIRMINIKIT,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,MINI ROLLER KIT FRAME & 2 REFILLS 100MM (4IN),"Catalog, Search",1
FAIRPOLY112,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,POLYAMIDE ROLLER REFILL LONG PILE 230 X 38MM (9 X 1.1/2IN),"Catalog, Search",1
FAIRPOLY134,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,POLYAMIDE ROLLER REFILL LONG PILE 230 X 44MM (9 X 1.3/4IN),"Catalog, Search",1
FAIRTRAY4,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,PLASTIC ROLLER TRAY 100MM (4IN),"Catalog, Search",1
FAIRTRAY9,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,PLASTIC ROLLER TRAY 230MM (9IN),"Catalog, Search",1
FAIRWLONG,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,WOVEN LONG PILE ROLLER SLEEVE 230 X 44MM (9 X 1.3/4IN),"Catalog, Search",1
FAIRWLONG112,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,WOVEN LONG PILE ROLLER SLEEVE 230 X 38MM (9 X 1.1/2IN),"Catalog, Search",1
FAIRWMED,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,WOVEN MEDIUM PILE ROLLER SLEEVE 230 X 44MM (9 X 1.3/4IN),"Catalog, Search",1
FAIRWMED112,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,WOVEN MEDIUM PILE ROLLER SLEEVE 230 X 38MM (9 X 1.1/2IN),"Catalog, Search",1
FAIRWMOB112,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,WOVEN SHORT PILE ROLLER SLEEVE 230 X 38MM (9 X 1.1/2IN),"Catalog, Search",1
FAISCRA100BL,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PREPARATION",base,SPARE BLADES FOR FAISCRA100LH (PACK 5),"Catalog, Search",1
FAISCRA100LH,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PREPARATION",base,HEAVY-DUTY LONG HANDLED SCRAPER 100MM (4IN),"Catalog, Search",1
FAISCRA150BL,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PREPARATION",base,SPARE BLADES FOR FAISCRA150LH (PACK 5),"Catalog, Search",1
FAISCRA150LH,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PREPARATION",base,HEAVY-DUTY LONG HANDLED SCRAPER 150MM (6IN),"Catalog, Search",1
TRECCHISEL,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,CORNER CHISEL,"Catalog, Search",1
TRECDJ300,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,CRAFT DOVETAIL JIG 300MM,"Catalog, Search",1
TRECDJ600,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,CRAFT DOVETAIL JIG 600MM,"Catalog, Search",1
TRECOMBI1002,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,COMBI/1002 POSTFORM JIG,"Catalog, Search",1
TRECRB6FC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,CRAFTPRO BENCH SHARPENING STONE,"Catalog, Search",1
TRETR3514TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,TR35 X 1/4 TCT BISCUIT JOINTER SET 4.0 X 37.2MM,"Catalog, Search",1
TRETR3712TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,TR37 X 1/2 TCT TWO FLUTE CUTTER LONG SHANK 12 X 63MM,"Catalog, Search",1
TRETR40D12TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,TR40D X 1/2 TCT TWO FLUTE CUTTER LONG SHANK 15 X 25MM,"Catalog, Search",1
TRETRKFP3,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,KITCHEN FITTERS PACK (5X TR17) TR/KPF/3,"Catalog, Search",1
TRETSQ,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,T-SQUARE,"Catalog, Search",1
TREUNIBASE,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,UNIVERSAL SUB BASE C/W PINS & BUSH,"Catalog, Search",1
TREVGSCG50,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,VJS/CG/50 VARIJIG CLAMP GUIDE 50IN,"Catalog, Search",1
TREVJSAG36,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,VARI JIG ANGLE GUIDE VJSAG36,"Catalog, Search",1
TREVJSCG36,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,VJS/CG/36 CLAMP GUIDE 36IN,"Catalog, Search",1
TREWSCRIBER,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,WORKTOP SCRIBER M/KWS01,"Catalog, Search",1
